subj,elec,elec_type,roi,roi_condensed,window,si
S0020,AIF-OF12,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2598806927066275
S0020,AIF-OF12,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3055099473040117
S0020,AIF-OF13,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2764092963155258
S0020,AIF-OF13,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.32746771860166013
S0020,AIF-OF14,no_onset,ctx_rh_G_front_inf-Orbital,IFG,onset,0.2764257029823829
S0020,AIF-OF14,no_onset,ctx_rh_G_front_inf-Orbital,IFG,sustained,0.33348383380667546
S0020,AIF-OF15,no_onset,Unknown,outside_brain,onset,0.31160016164000326
S0020,AIF-OF15,no_onset,Unknown,outside_brain,sustained,0.3315524526560123
S0020,AIF-OF16,no_onset,Unknown,outside_brain,onset,0.3626693544333772
S0020,AIF-OF16,no_onset,Unknown,outside_brain,sustained,0.2964226647851649
S0020,PIF-AI1,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.1521273894793902
S0020,PIF-AI1,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.04674455177086423
S0020,PIF-AI2,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.2185508013141848
S0020,PIF-AI2,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.09318575870898305
S0020,PIF-AI3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.1989802347561549
S0020,PIF-AI3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.16591989635118454
S0020,PIF-AI4,mic_only,Right-Cerebral-White-Matter,wm,onset,0.20153855320991831
S0020,PIF-AI4,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.20021890213643068
S0020,PIF-AI5,mic_only,ctx_rh_S_precentral-inf-part,preCS,onset,0.20167409029096572
S0020,PIF-AI5,mic_only,ctx_rh_S_precentral-inf-part,preCS,sustained,0.17417687342915333
S0020,PIF-AI6,no_onset,ctx_rh_S_precentral-inf-part,preCS,onset,0.3039244437462969
S0020,PIF-AI6,no_onset,ctx_rh_S_precentral-inf-part,preCS,sustained,0.27791964093449195
S0020,PIF-AI7,no_onset,ctx_rh_G_front_inf-Opercular,IFG,onset,0.39606450277213945
S0020,PIF-AI7,no_onset,ctx_rh_G_front_inf-Opercular,IFG,sustained,0.4067779733302124
S0020,PIF-AI8,no_onset,ctx_rh_G_front_inf-Opercular,IFG,onset,0.2775354023356904
S0020,PIF-AI8,no_onset,ctx_rh_G_front_inf-Opercular,IFG,sustained,0.28254494142010333
S0020,PIF-MI1,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.3045885244774962
S0020,PIF-MI1,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.2052941178156451
S0020,PIF-MI2,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.33160079653613383
S0020,PIF-MI2,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.2054183634776654
S0020,PIF-MI3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.47725646389471743
S0020,PIF-MI3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.22941009439893545
S0020,PIF-MI4,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.5071708288311314
S0020,PIF-MI4,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.22201869119532724
S0020,PIF-MI5,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.3692052149696001
S0020,PIF-MI5,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.12790672086525134
S0020,PIF-MI6,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.08859010796170907
S0020,PIF-MI6,dual_onset,Right-Cerebral-White-Matter,wm,sustained,-0.0426672120526822
S0020,PIF-MI7,dual_onset,ctx_rh_S_central,preCS,onset,-0.03373168347150046
S0020,PIF-MI7,dual_onset,ctx_rh_S_central,preCS,sustained,-0.037828454768871866
S0020,PIF-MI8,dual_onset,ctx_rh_G_precentral,preCG,onset,-0.12316869745122005
S0020,PIF-MI8,dual_onset,ctx_rh_G_precentral,preCG,sustained,-0.1077111928569291
S0020,PIF-MI9,dual_onset,ctx_rh_G_precentral,preCG,onset,-0.30626386829943597
S0020,PIF-MI9,dual_onset,ctx_rh_G_precentral,preCG,sustained,-0.2487858394820699
S0020,PIF-MI10,dual_onset,ctx_rh_G_postcentral,postCG,onset,0.013620839555006592
S0020,PIF-MI10,dual_onset,ctx_rh_G_postcentral,postCG,sustained,-0.06586137352973642
S0020,AIP-PI1,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.3968656889997979
S0020,AIP-PI1,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.44334225115970494
S0020,AIP-PI2,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.6330412487273276
S0020,AIP-PI2,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.6700150291726321
S0020,AIP-PI3,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.16639112000204914
S0020,AIP-PI3,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.13539330028862606
S0020,AIP-PI4,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,-0.1239896606901505
S0020,AIP-PI4,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,-0.04964301309777053
S0020,AIP-PI5,dual_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.35307360923077713
S0020,AIP-PI5,dual_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.31796430526754715
S0020,AIP-PI6,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.5480101878365029
S0020,AIP-PI6,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.38305642719450783
S0020,AIP-PI7,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.4424601256701022
S0020,AIP-PI7,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.33621379521745687
S0020,AIP-PI8,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.4207138157146635
S0020,AIP-PI8,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.3131980030416508
S0020,AIP-PI9,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.4311313036291773
S0020,AIP-PI9,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.28920733649615293
S0020,AIP-PI10,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.3998099721487498
S0020,AIP-PI10,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.20148651977123921
S0020,AIP-PI11,no_onset,ctx_rh_G_temp_sup-Plan_tempo,PT,onset,0.3446940017428268
S0020,AIP-PI11,no_onset,ctx_rh_G_temp_sup-Plan_tempo,PT,sustained,0.22057313943243506
S0020,AIP-PI12,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,onset,0.33800133619549877
S0020,AIP-PI12,no_onset,ctx_rh_G_pariet_inf-Supramar,supramar,sustained,0.17415129457042022
S0020,PT-MT1,no_onset,ctx_rh_G_oc-temp_med-Parahip,hippo,onset,0.27686376178890626
S0020,PT-MT1,no_onset,ctx_rh_G_oc-temp_med-Parahip,hippo,sustained,0.23288106922328367
S0020,PT-MT2,no_onset,ctx_rh_G_oc-temp_med-Parahip,hippo,onset,0.3352738803497335
S0020,PT-MT2,no_onset,ctx_rh_G_oc-temp_med-Parahip,hippo,sustained,0.2946965407783415
S0020,PT-MT3,no_onset,ctx_rh_S_oc-temp_med_and_Lingual,lingual,onset,0.34299770896047543
S0020,PT-MT3,no_onset,ctx_rh_S_oc-temp_med_and_Lingual,lingual,sustained,0.33117850298876195
S0020,PT-MT4,no_onset,ctx_rh_S_oc-temp_med_and_Lingual,lingual,onset,0.40729594028949534
S0020,PT-MT4,no_onset,ctx_rh_S_oc-temp_med_and_Lingual,lingual,sustained,0.3698496484120499
S0020,PT-MT5,spkr_only,ctx_rh_G_oc-temp_lat-fusifor,occ_temp,onset,0.45196736471093124
S0020,PT-MT5,spkr_only,ctx_rh_G_oc-temp_lat-fusifor,occ_temp,sustained,0.4725048696560601
S0020,PT-MT6,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,onset,0.4847539313562279
S0020,PT-MT6,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,sustained,0.45622163792588033
S0020,PT-MT7,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,onset,0.5580906323251169
S0020,PT-MT7,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,sustained,0.43200341376821405
S0020,PT-MT8,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,onset,0.5300855526619663
S0020,PT-MT8,spkr_only,ctx_rh_S_oc-temp_med_and_Lingual,lingual,sustained,0.41147123332999325
S0020,PT-MT9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.4424573565736849
S0020,PT-MT9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.31476934861791395
S0020,PT-MT10,mic_only,Right-Cerebral-White-Matter,wm,onset,0.20015808541240565
S0020,PT-MT10,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.08192417405434926
S0020,PT-MT11,mic_only,Right-Cerebral-White-Matter,wm,onset,0.12220873599105797
S0020,PT-MT11,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.044256887695411695
S0020,PT-MT12,mic_only,Right-Cerebral-White-Matter,wm,onset,0.05981979192791398
S0020,PT-MT12,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.027461737826425914
S0020,PT-MT13,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.14567022647948313
S0020,PT-MT13,mic_only,Right-Cerebral-White-Matter,wm,sustained,-0.10089130262315449
S0020,PT-MT14,mic_only,ctx_rh_S_oc_middle_and_Lunatus,lunate,onset,-0.3562611800246782
S0020,PT-MT14,mic_only,ctx_rh_S_oc_middle_and_Lunatus,lunate,sustained,-0.15867154126235317
S0020,PT-MT15,mic_only,ctx_rh_S_oc_middle_and_Lunatus,lunate,onset,-0.3319620783571887
S0020,PT-MT15,mic_only,ctx_rh_S_oc_middle_and_Lunatus,lunate,sustained,0.00887988293719344
S0020,PT-MT16,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.3974912848253289
S0020,PT-MT16,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.04259894334115377
S0020,IMF-AC'1,no_onset,ctx_lh_G_and_S_cingul-Ant,cing,onset,0.2505764987285892
S0020,IMF-AC'1,no_onset,ctx_lh_G_and_S_cingul-Ant,cing,sustained,0.18177869612396336
S0020,IMF-AC'2,no_onset,Left-Cerebral-White-Matter,wm,onset,0.21659871519001705
S0020,IMF-AC'2,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.14412956383931586
S0020,IMF-AC'3,no_onset,Left-Cerebral-White-Matter,wm,onset,0.17326492297281026
S0020,IMF-AC'3,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.1344097733736247
S0020,IMF-AC'4,dual_onset,Left-Cerebral-White-Matter,wm,onset,0.1517676608427181
S0020,IMF-AC'4,dual_onset,Left-Cerebral-White-Matter,wm,sustained,0.10925303461515856
S0020,IMF-AC'5,dual_onset,Left-Cerebral-White-Matter,wm,onset,0.147226849412194
S0020,IMF-AC'5,dual_onset,Left-Cerebral-White-Matter,wm,sustained,0.09501639838785025
S0020,IMF-AC'6,no_onset,Left-Cerebral-White-Matter,wm,onset,0.0989307570497524
S0020,IMF-AC'6,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.06430323685180328
S0020,IMF-AC'7,no_onset,Left-Cerebral-White-Matter,wm,onset,0.10740871958387177
S0020,IMF-AC'7,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.07534484197346614
S0020,IMF-AC'8,no_onset,Left-Cerebral-White-Matter,wm,onset,0.022783251083291045
S0020,IMF-AC'8,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.024804726358331974
S0020,AIP-OF'1,no_onset,Left-Cerebral-White-Matter,wm,onset,0.10023510201897246
S0020,AIP-OF'1,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.07483101234964873
S0020,AIP-OF'2,no_onset,Left-Cerebral-White-Matter,wm,onset,0.10850578031787661
S0020,AIP-OF'2,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.11360475313816187
S0020,AIP-OF'3,no_onset,Left-Cerebral-White-Matter,wm,onset,0.1461369395002341
S0020,AIP-OF'3,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.1272382740286635
S0020,AIP-OF'4,no_onset,Left-Cerebral-White-Matter,wm,onset,0.2697364323597884
S0020,AIP-OF'4,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.19248648782873823
S0020,AIP-OF'5,no_onset,Left-Cerebral-White-Matter,wm,onset,0.2984381991515994
S0020,AIP-OF'5,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.29706596629835347
S0020,AIP-OF'6,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,onset,0.2613766658993404
S0020,AIP-OF'6,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,sustained,0.27603690032484196
S0020,AIP-OF'7,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,onset,0.3909471380612797
S0020,AIP-OF'7,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,sustained,0.3555496025561533
S0020,AIP-OF'8,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,onset,0.35316470875112693
S0020,AIP-OF'8,no_onset,ctx_lh_S_orbital-H_Shaped,OFC,sustained,0.25823804654441695
S0020,AIP-OF'9,no_onset,Left-Cerebral-White-Matter,wm,onset,0.2731689266554893
S0020,AIP-OF'9,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.20337820761788716
S0020,AIP-OF'10,no_onset,ctx_lh_G_orbital,OFC,onset,0.26373125468094294
S0020,AIP-OF'10,no_onset,ctx_lh_G_orbital,OFC,sustained,0.17856884126087924
S0020,AIP-OF'11,no_onset,ctx_lh_G_orbital,OFC,onset,0.28476922846099795
S0020,AIP-OF'11,no_onset,ctx_lh_G_orbital,OFC,sustained,0.19322503059951446
S0020,AIP-OF'12,no_onset,ctx_lh_G_orbital,OFC,onset,0.2704947367323043
S0020,AIP-OF'12,no_onset,ctx_lh_G_orbital,OFC,sustained,0.21227728598875095
S0020,PIF-AI'1,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.002904040608924352
S0020,PIF-AI'1,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.04113589524459704
S0020,PIF-AI'2,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.04858795728388676
S0020,PIF-AI'2,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.07683020369287574
S0020,PIF-AI'3,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.11841144164759076
S0020,PIF-AI'3,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.12096061167457073
S0020,PIF-AI'4,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.17155409307311897
S0020,PIF-AI'4,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.10049371450032596
S0020,PIF-AI'5,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.14721729782501847
S0020,PIF-AI'5,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.002536113064314116
S0020,PIF-AI'6,mic_only,ctx_lh_G_front_inf-Triangul,IFG,onset,-0.11293748947995996
S0020,PIF-AI'6,mic_only,ctx_lh_G_front_inf-Triangul,IFG,sustained,0.006170290470086881
S0020,PIF-AI'7,mic_only,Left-Cerebral-White-Matter,wm,onset,0.14330547244218161
S0020,PIF-AI'7,mic_only,Left-Cerebral-White-Matter,wm,sustained,0.1433471814860472
S0020,PIF-AI'8,no_onset,Unknown,outside_brain,onset,0.19861558580943917
S0020,PIF-AI'8,no_onset,Unknown,outside_brain,sustained,0.22757984809370013
S0020,PIF-MI'1,no_onset,ctx_lh_S_circular_insula_sup,insula_sup,onset,0.27635268985084194
S0020,PIF-MI'1,no_onset,ctx_lh_S_circular_insula_sup,insula_sup,sustained,0.2556850723244357
S0020,PIF-MI'2,mic_only,Left-Cerebral-White-Matter,wm,onset,0.006760555333902962
S0020,PIF-MI'2,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.06917122738202619
S0020,PIF-MI'3,mic_only,Left-Cerebral-White-Matter,wm,onset,-0.08244129729530036
S0020,PIF-MI'3,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.1708524867530128
S0020,PIF-MI'4,mic_only,Left-Cerebral-White-Matter,wm,onset,0.008831115295271363
S0020,PIF-MI'4,mic_only,Left-Cerebral-White-Matter,wm,sustained,-0.07250112729940683
S0020,PIF-MI'5,mic_only,ctx_lh_S_precentral-inf-part,preCS,onset,0.09577185956836876
S0020,PIF-MI'5,mic_only,ctx_lh_S_precentral-inf-part,preCS,sustained,0.046413455856566754
S0020,PIF-MI'6,mic_only,ctx_lh_S_precentral-inf-part,preCS,onset,-0.04059217401661663
S0020,PIF-MI'6,mic_only,ctx_lh_S_precentral-inf-part,preCS,sustained,0.026246524426049467
S0020,PIF-MI'7,mic_only,ctx_lh_S_precentral-inf-part,preCS,onset,-0.1959438209195853
S0020,PIF-MI'7,mic_only,ctx_lh_S_precentral-inf-part,preCS,sustained,-0.16302718911591874
S0020,PIF-MI'8,mic_only,ctx_lh_G_precentral,preCG,onset,0.05324444405741735
S0020,PIF-MI'8,mic_only,ctx_lh_G_precentral,preCG,sustained,-0.026687970683865192
S0021,PSF-PC'1,no_onset,Left-Cerebral-White-Matter,wm,onset,0.2837323888117953
S0021,PSF-PC'1,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.283580375647577
S0021,PSF-PC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,onset,0.3226730328602996
S0021,PSF-PC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,sustained,0.3225579455090948
S0021,PSF-PC'3,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,onset,0.38550370172411164
S0021,PSF-PC'3,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,sustained,0.2935196519952985
S0021,PSF-PC'4,no_onset,ctx_lh_G_precentral,preCG,onset,0.29528962830751326
S0021,PSF-PC'4,no_onset,ctx_lh_G_precentral,preCG,sustained,0.2974334984786273
S0021,PSF-PC'5,no_onset,ctx_lh_G_precentral,preCG,onset,0.3480595305601051
S0021,PSF-PC'5,no_onset,ctx_lh_G_precentral,preCG,sustained,0.36253362388212085
S0021,PSF-PC'6,no_onset,ctx_lh_G_precentral,preCG,onset,0.3566581470977699
S0021,PSF-PC'6,no_onset,ctx_lh_G_precentral,preCG,sustained,0.3543448667563829
S0021,PSF-PC'7,no_onset,Left-Cerebral-White-Matter,wm,onset,0.455201097209029
S0021,PSF-PC'7,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.4242596484865364
S0021,PSF-PC'8,no_onset,ctx_lh_G_precentral,preCG,onset,0.3774359568588155
S0021,PSF-PC'8,no_onset,ctx_lh_G_precentral,preCG,sustained,0.4388645593268581
S0021,PSF-PC'9,no_onset,ctx_lh_G_precentral,preCG,onset,0.3317774075750284
S0021,PSF-PC'9,no_onset,ctx_lh_G_precentral,preCG,sustained,0.36084195030803357
S0021,PSF-PC'10,mic_only,ctx_lh_G_precentral,preCG,onset,0.09815092905429146
S0021,PSF-PC'10,mic_only,ctx_lh_G_precentral,preCG,sustained,0.07888795453553898
S0021,PSF-PC'11,no_onset,Unknown,outside_brain,onset,0.27238651977553086
S0021,PSF-PC'11,no_onset,Unknown,outside_brain,sustained,0.325058556296109
S0021,PSF-PC'12,no_onset,Unknown,outside_brain,onset,0.28310457102514386
S0021,PSF-PC'12,no_onset,Unknown,outside_brain,sustained,0.3337013997201046
S0021,PMF-MC'1,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,onset,0.2891931163390604
S0021,PMF-MC'1,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,sustained,0.3066304472193824
S0021,PMF-MC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,onset,0.2606026783362163
S0021,PMF-MC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,sustained,0.30431812740649766
S0021,PMF-MC'3,no_onset,Left-Cerebral-White-Matter,wm,onset,0.24208688616294372
S0021,PMF-MC'3,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.26830146273448996
S0021,PMF-MC'4,no_onset,Left-Cerebral-White-Matter,wm,onset,0.26543389863287037
S0021,PMF-MC'4,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.30570361782043065
S0021,PMF-MC'5,no_onset,Left-Cerebral-White-Matter,wm,onset,0.28945512974309207
S0021,PMF-MC'5,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.2898543944034273
S0021,PMF-MC'6,no_onset,ctx_lh_S_front_inf,IFS,onset,0.33025813003129634
S0021,PMF-MC'6,no_onset,ctx_lh_S_front_inf,IFS,sustained,0.3148450457436327
S0021,PMF-MC'7,no_onset,ctx_lh_S_front_inf,IFS,onset,0.3645414463195835
S0021,PMF-MC'7,no_onset,ctx_lh_S_front_inf,IFS,sustained,0.3221570463173071
S0021,PMF-MC'8,no_onset,ctx_lh_G_precentral,preCG,onset,0.3449265173397742
S0021,PMF-MC'8,no_onset,ctx_lh_G_precentral,preCG,sustained,0.28424448367565613
S0021,PMF-MC'9,no_onset,Left-Cerebral-White-Matter,wm,onset,0.3435798906848999
S0021,PMF-MC'9,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.30206404720534685
S0021,PMF-MC'10,no_onset,Left-Cerebral-White-Matter,wm,onset,0.29118840652766265
S0021,PMF-MC'10,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.25614136637801876
S0021,PIF-MI'1,no_onset,ctx_lh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.38580056484759506
S0021,PIF-MI'1,no_onset,ctx_lh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.41376148119626954
S0021,PIF-MI'2,no_onset,ctx_lh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.3319074219892624
S0021,PIF-MI'2,no_onset,ctx_lh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.39718826598702184
S0021,PIF-MI'3,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.4057247614986661
S0021,PIF-MI'3,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.43098100336389034
S0021,PIF-MI'4,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.3168278971930387
S0021,PIF-MI'4,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.3802968893984999
S0021,PIF-MI'5,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.34361775357546454
S0021,PIF-MI'5,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.32504470466994273
S0021,PIF-MI'6,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.3221421321171143
S0021,PIF-MI'6,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.31293993586066526
S0021,PIF-MI'7,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.31525200961929145
S0021,PIF-MI'7,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.3163995913721036
S0021,PIF-MI'8,no_onset,Unknown,outside_brain,onset,0.4384383365374247
S0021,PIF-MI'8,no_onset,Unknown,outside_brain,sustained,0.31297681973533953
S0021,ASP-PI'1,no_onset,ctx_lh_Lat_Fis-post,insula_post,onset,0.31757462318876817
S0021,ASP-PI'1,no_onset,ctx_lh_Lat_Fis-post,insula_post,sustained,0.3569605029448577
S0021,ASP-PI'2,no_onset,ctx_lh_Lat_Fis-post,insula_post,onset,0.339617908249372
S0021,ASP-PI'2,no_onset,ctx_lh_Lat_Fis-post,insula_post,sustained,0.4034828867094804
S0021,ASP-PI'3,no_onset,ctx_lh_Lat_Fis-post,insula_post,onset,0.3184395874961705
S0021,ASP-PI'3,no_onset,ctx_lh_Lat_Fis-post,insula_post,sustained,0.32985875765179595
S0021,ASP-PI'4,no_onset,ctx_lh_S_circular_insula_sup,insula_sup,onset,0.26104826626705924
S0021,ASP-PI'4,no_onset,ctx_lh_S_circular_insula_sup,insula_sup,sustained,0.2066753081957433
S0021,ASP-PI'5,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.22333002655211853
S0021,ASP-PI'5,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.25425395891163327
S0021,ASP-PI'6,no_onset,Left-Cerebral-White-Matter,wm,onset,0.1151727589805922
S0021,ASP-PI'6,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.13124868470660367
S0021,ASP-PI'7,mic_only,Left-Cerebral-White-Matter,wm,onset,0.04794544111495069
S0021,ASP-PI'7,mic_only,Left-Cerebral-White-Matter,wm,sustained,0.11377416722069755
S0021,ASP-PI'8,mic_only,ctx_lh_G_and_S_subcentral,subcentral,onset,0.14296664755849098
S0021,ASP-PI'8,mic_only,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.1719405420372846
S0021,ASP-PI'9,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.25759709708845446
S0021,ASP-PI'9,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.23857238549547
S0021,ASP-PI'10,no_onset,ctx_lh_G_and_S_subcentral,subcentral,onset,0.28636964784360974
S0021,ASP-PI'10,no_onset,ctx_lh_G_and_S_subcentral,subcentral,sustained,0.2469561071376567
S0021,PIP-PC'1,no_onset,ctx_lh_G_front_sup,SFG,onset,0.4457835589371404
S0021,PIP-PC'1,no_onset,ctx_lh_G_front_sup,SFG,sustained,0.4128115049220151
S0021,PIP-PC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,onset,0.4396457918554577
S0021,PIP-PC'2,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,sustained,0.38267169205272156
S0021,PIP-PC'3,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,onset,0.3753433408886615
S0021,PIP-PC'3,no_onset,ctx_lh_G_and_S_cingul-Mid-Ant,cing,sustained,0.3590516315710237
S0021,PIP-PC'4,no_onset,Left-Cerebral-White-Matter,wm,onset,0.3159409202598209
S0021,PIP-PC'4,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.3276982328741307
S0021,PIP-PC'5,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,onset,0.25577738353710555
S0021,PIP-PC'5,no_onset,ctx_lh_G_and_S_cingul-Mid-Post,cing,sustained,0.317469024962157
S0021,PIP-PC'6,no_onset,Left-Cerebral-White-Matter,wm,onset,0.2964718952073844
S0021,PIP-PC'6,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.32532921990179164
S0021,PIP-PC'7,no_onset,Left-Cerebral-White-Matter,wm,onset,0.3356791904782084
S0021,PIP-PC'7,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.3115493610601274
S0021,PIP-PC'8,no_onset,Left-Cerebral-White-Matter,wm,onset,0.35188039182996933
S0021,PIP-PC'8,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.3031205873815144
S0021,PIP-PC'9,no_onset,ctx_lh_G_postcentral,postCG,onset,0.42425215359731006
S0021,PIP-PC'9,no_onset,ctx_lh_G_postcentral,postCG,sustained,0.38527914539387376
S0021,PIP-PC'10,no_onset,ctx_lh_G_postcentral,postCG,onset,0.5062395758448934
S0021,PIP-PC'10,no_onset,ctx_lh_G_postcentral,postCG,sustained,0.4106576668680342
